"","Species","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"517","Montastraea cavernosa","Mcav-C3","341",7,0.00014225776922913,0.512127969224866,"timepoint1"
"518","Montastraea cavernosa","Mcav-C3","413",7,0.00010987102220728,0.39553567994621,"timepoint1"
"519","Montastraea cavernosa","Mcav-C3","517",7,9.90559733820277e-05,0.3566015041753,"timepoint1"
"520","Montastraea cavernosa","Mcav-C4","0",14,-0.000101488493493754,-0.365358576577516,"timepoint1"
"521","Montastraea cavernosa","Mcav-C4","124",14,0.00018262097663817,0.65743551589741,"timepoint1"
"522","Montastraea cavernosa","Mcav-C4","165",14,0.000212824078317019,0.766166681941267,"timepoint1"
"523","Montastraea cavernosa","Mcav-C4","233",14,0.000233394263793858,0.840219349657888,"timepoint1"
"524","Montastraea cavernosa","Mcav-C4","289",14,0.000221394468379038,0.797020086164536,"timepoint1"
"525","Montastraea cavernosa","Mcav-C4","32",14,1.62115309181231e-05,0.0583615113052432,"timepoint1"
"526","Montastraea cavernosa","Mcav-C4","341",14,0.000218150388989864,0.78534140036351,"timepoint1"
"527","Montastraea cavernosa","Mcav-C4","413",14,0.000205956477886955,0.741443320393037,"timepoint1"
"528","Montastraea cavernosa","Mcav-C4","517",14,0.000234135163347394,0.84288658805062,"timepoint1"
"529","Montastraea cavernosa","Mcav-C5","0",12,-0.000105231206601873,-0.378832343766745,"timepoint1"
"530","Montastraea cavernosa","Mcav-C5","124",12,3.65015905657148e-05,0.131405726036573,"timepoint1"
"531","Montastraea cavernosa","Mcav-C5","165",12,0.000108484602822586,0.390544570161308,"timepoint1"
"532","Montastraea cavernosa","Mcav-C5","233",12,0.000166273703673894,0.598585333226019,"timepoint1"
"533","Montastraea cavernosa","Mcav-C5","289",12,0.000188172109197759,0.677419593111933,"timepoint1"
"534","Montastraea cavernosa","Mcav-C5","32",12,-6.87165728044504e-05,-0.247379662096022,"timepoint1"
"535","Montastraea cavernosa","Mcav-C5","341",12,0.000205304784670729,0.739097224814625,"timepoint1"
"536","Montastraea cavernosa","Mcav-C5","413",12,0.00019401358770221,0.698448915727957,"timepoint1"
"537","Montastraea cavernosa","Mcav-C5","517",12,0.000199606278912707,0.718582604085743,"timepoint1"
"538","Montastraea cavernosa","Mcav-C6","0",16,-0.000104012214536514,-0.374443972331451,"timepoint1"
"539","Montastraea cavernosa","Mcav-C6","124",16,0.000173653059203165,0.625151013131394,"timepoint1"
"540","Montastraea cavernosa","Mcav-C6","165",16,0.000228753652988834,0.823513150759802,"timepoint1"
"541","Montastraea cavernosa","Mcav-C6","233",16,0.000292854121049344,1.05427483577764,"timepoint1"
"542","Montastraea cavernosa","Mcav-C6","289",16,0.000324900135865822,1.16964048911696,"timepoint1"
"543","Montastraea cavernosa","Mcav-C6","32",16,-2.63443865172066e-05,-0.0948397914619439,"timepoint1"
"544","Montastraea cavernosa","Mcav-C6","341",16,0.000348943762796132,1.25619754606608,"timepoint1"
"545","Montastraea cavernosa","Mcav-C6","413",16,0.000370161195713132,1.33258030456727,"timepoint1"
"546","Montastraea cavernosa","Mcav-C6","517",16,0.00036106523777904,1.29983485600454,"timepoint1"
"547","Montastraea cavernosa","Mcav-C7","0",20,-0.000286905518108196,-1.03285986518951,"timepoint1"
"548","Montastraea cavernosa","Mcav-C7","124",20,-5.46529373221383e-05,-0.196750574359698,"timepoint1"
"549","Montastraea cavernosa","Mcav-C7","165",20,-2.23567446459807e-05,-0.0804842807255307,"timepoint1"
"550","Montastraea cavernosa","Mcav-C7","233",20,2.25549233003994e-05,0.081197723881438,"timepoint1"
"551","Montastraea cavernosa","Mcav-C7","289",20,4.02252722845049e-05,0.144810980224218,"timepoint1"
"552","Montastraea cavernosa","Mcav-C7","32",20,-0.000130382176976425,-0.46937583711513,"timepoint1"
"553","Montastraea cavernosa","Mcav-C7","341",20,4.39872318881022e-05,0.158354034797168,"timepoint1"
"554","Montastraea cavernosa","Mcav-C7","413",20,5.13414636714413e-05,0.184829269217189,"timepoint1"
"555","Montastraea cavernosa","Mcav-C7","517",20,4.83990903372115e-05,0.174236725213961,"timepoint1"
"556","Montastraea cavernosa","Mcav-D1","0",2,-0.000237578694130935,-0.855283298871365,"timepoint1"
"557","Montastraea cavernosa","Mcav-D1","124",2,9.40704399903107e-05,0.338653583965118,"timepoint1"
"558","Montastraea cavernosa","Mcav-D1","165",2,0.000149575927801798,0.538473340086472,"timepoint1"
"559","Montastraea cavernosa","Mcav-D1","233",2,0.000205854933313455,0.741077759928438,"timepoint1"
"560","Montastraea cavernosa","Mcav-D1","289",2,0.000245270232499501,0.882972836998205,"timepoint1"
"561","Montastraea cavernosa","Mcav-D1","32",2,-0.000135423883277886,-0.487525979800389,"timepoint1"
"562","Montastraea cavernosa","Mcav-D1","341",2,0.000271311975713768,0.976723112569566,"timepoint1"
"563","Montastraea cavernosa","Mcav-D1","413",2,0.000295724462469102,1.06460806488877,"timepoint1"
"564","Montastraea cavernosa","Mcav-D2","0",6,-0.000150290506173496,-0.541045822224586,"timepoint1"
"565","Montastraea cavernosa","Mcav-D2","124",6,-0.000121455253388263,-0.437238912197748,"timepoint1"
"566","Montastraea cavernosa","Mcav-D2","165",6,-0.000114221628250224,-0.411197861700807,"timepoint1"
"567","Montastraea cavernosa","Mcav-D2","233",6,-0.000131433799894585,-0.473161679620507,"timepoint1"
"568","Montastraea cavernosa","Mcav-D2","289",6,-0.000103495458605651,-0.372583650980345,"timepoint1"
"569","Montastraea cavernosa","Mcav-D2","32",6,-0.000126582726770315,-0.455697816373132,"timepoint1"
"570","Montastraea cavernosa","Mcav-D2","341",6,-0.000100765439589959,-0.362755582523851,"timepoint1"
"571","Montastraea cavernosa","Mcav-D2","413",6,-8.37039262784386e-05,-0.301334134602379,"timepoint1"
"572","Montastraea cavernosa","Mcav-D2","517",6,-9.32770044160485e-05,-0.335797215897775,"timepoint1"
"573","Montastraea cavernosa","Mcav-D3","0",8,-0.000198771588661258,-0.715577719180529,"timepoint1"
"574","Montastraea cavernosa","Mcav-D3","124",8,-7.20855035915885e-05,-0.259507812929719,"timepoint1"
"575","Montastraea cavernosa","Mcav-D3","165",8,-4.08514898824375e-05,-0.147065363576775,"timepoint1"
"576","Montastraea cavernosa","Mcav-D3","233",8,-2.82020903012409e-05,-0.101527525084467,"timepoint1"
"577","Montastraea cavernosa","Mcav-D3","289",8,2.04004221748522e-05,0.0734415198294679,"timepoint1"
"578","Montastraea cavernosa","Mcav-D3","32",8,-0.000186146211607316,-0.670126361786336,"timepoint1"
"579","Montastraea cavernosa","Mcav-D3","341",8,3.11278929008079e-05,0.112060414442908,"timepoint1"
"580","Montastraea cavernosa","Mcav-D3","413",8,4.68755457000328e-05,0.168751964520118,"timepoint1"
"581","Montastraea cavernosa","Mcav-D3","517",8,5.97073457540525e-05,0.214946444714589,"timepoint1"
"582","Montastraea cavernosa","Mcav-D4","0",13,-5.0103214425255e-05,-0.180371571930918,"timepoint1"
"583","Montastraea cavernosa","Mcav-D4","124",13,0.000105183768492912,0.378661566574482,"timepoint1"
"584","Montastraea cavernosa","Mcav-D4","165",13,0.000112119762004264,0.40363114321535,"timepoint1"
"585","Montastraea cavernosa","Mcav-D4","233",13,0.000124534205226744,0.448323138816279,"timepoint1"
"586","Montastraea cavernosa","Mcav-D4","289",13,0.00012901176823488,0.464442365645568,"timepoint1"
"587","Montastraea cavernosa","Mcav-D4","32",13,-3.56842274879656e-07,-0.00128463218956676,"timepoint1"
"588","Montastraea cavernosa","Mcav-D4","341",13,0.000133954430021274,0.482235948076585,"timepoint1"
"589","Montastraea cavernosa","Mcav-D4","413",13,0.000128014547238225,0.460852370057608,"timepoint1"
"590","Montastraea cavernosa","Mcav-D4","517",13,0.000131314600244201,0.472732560879124,"timepoint1"
"591","Montastraea cavernosa","Mcav-D5","0",12,-0.000157487721547722,-0.566955797571799,"timepoint1"
"592","Montastraea cavernosa","Mcav-D5","124",12,2.768141244095e-05,0.09965308478742,"timepoint1"
"593","Montastraea cavernosa","Mcav-D5","165",12,0.000108423737163078,0.39032545378708,"timepoint1"
"594","Montastraea cavernosa","Mcav-D5","233",12,0.000156292111575677,0.562651601672436,"timepoint1"
"595","Montastraea cavernosa","Mcav-D5","289",12,0.000197022127420342,0.709279658713232,"timepoint1"
"596","Montastraea cavernosa","Mcav-D5","32",12,-9.32733804505088e-05,-0.335784169621832,"timepoint1"
"597","Montastraea cavernosa","Mcav-D5","341",12,0.000203210589677875,0.731558122840349,"timepoint1"
"598","Montastraea cavernosa","Mcav-D5","413",12,0.000206249283297959,0.742497419872653,"timepoint1"
"599","Montastraea cavernosa","Mcav-D5","517",12,0.000218937586808087,0.788175312509113,"timepoint1"
"600","Montastraea cavernosa","Mcav-D6","0",16,-8.60688749654705e-05,-0.309847949875694,"timepoint1"
"601","Montastraea cavernosa","Mcav-D6","124",16,0.000135767262574201,0.488762145267125,"timepoint1"
"602","Montastraea cavernosa","Mcav-D6","165",16,0.000190761993703638,0.686743177333096,"timepoint1"
"603","Montastraea cavernosa","Mcav-D6","233",16,0.000255740124150608,0.920664446942188,"timepoint1"
"604","Montastraea cavernosa","Mcav-D6","289",16,0.000294719843713667,1.0609914373692,"timepoint1"
"605","Montastraea cavernosa","Mcav-D6","32",16,-3.22019795545614e-05,-0.115927126396421,"timepoint1"
"606","Montastraea cavernosa","Mcav-D6","341",16,0.000322616673484245,1.16142002454328,"timepoint1"
"607","Montastraea cavernosa","Mcav-D6","413",16,0.000329736360623548,1.18705089824477,"timepoint1"
"608","Montastraea cavernosa","Mcav-D6","517",16,0.000361368264389954,1.30092575180384,"timepoint1"
"609","Montastraea cavernosa","Mcav-D7","0",19,-0.00048421224629889,-1.743164086676,"timepoint1"
"610","Montastraea cavernosa","Mcav-D7","124",19,-0.000107955402630799,-0.388639449470878,"timepoint1"
"611","Montastraea cavernosa","Mcav-D7","165",19,-8.52362133011382e-05,-0.306850367884098,"timepoint1"
"612","Montastraea cavernosa","Mcav-D7","233",19,-5.95001560778488e-05,-0.214200561880256,"timepoint1"
"613","Montastraea cavernosa","Mcav-D7","289",19,-5.01981526555123e-05,-0.180713349559844,"timepoint1"
"614","Montastraea cavernosa","Mcav-D7","32",19,-0.000220216292517701,-0.792778653063725,"timepoint1"
"615","Montastraea cavernosa","Mcav-D7","341",19,-3.69675791786461e-05,-0.133083285043126,"timepoint1"
"616","Montastraea cavernosa","Mcav-D7","413",19,-4.03517808883481e-05,-0.145266411198053,"timepoint1"
"617","Montastraea cavernosa","Mcav-D7","517",19,-3.58338941515595e-05,-0.129002018945614,"timepoint1"
"618","Montastraea cavernosa","Mcav-E1","0",3,-0.000196363683041116,-0.706909258948017,"timepoint1"
"619","Montastraea cavernosa","Mcav-E1","124",3,5.23106683604148e-05,0.188318406097493,"timepoint1"
"620","Montastraea cavernosa","Mcav-E1","165",3,9.89317734563821e-05,0.356154384442976,"timepoint1"
"621","Montastraea cavernosa","Mcav-E1","233",3,0.000168795893129135,0.607665215264886,"timepoint1"
"622","Montastraea cavernosa","Mcav-E1","289",3,0.000235899407876827,0.849237868356578,"timepoint1"
"623","Montastraea cavernosa","Mcav-E1","32",3,-0.000113910087071876,-0.410076313458754,"timepoint1"
"624","Montastraea cavernosa","Mcav-E1","341",3,0.000261906419684082,0.942863110862696,"timepoint1"
"625","Montastraea cavernosa","Mcav-E1","413",3,0.000295239425912945,1.0628619332866,"timepoint1"
"626","Montastraea cavernosa","Mcav-E1","517",3,0.000320581645629291,1.15409392426545,"timepoint1"
"627","Montastraea cavernosa","Mcav-E2","0",6,-0.000266122101372792,-0.95803956494205,"timepoint1"
"628","Montastraea cavernosa","Mcav-E2","124",6,-0.00020375834240702,-0.73353003266527,"timepoint1"
"629","Montastraea cavernosa","Mcav-E2","165",6,-0.00019016635492194,-0.684598877718985,"timepoint1"
"630","Montastraea cavernosa","Mcav-E2","233",6,-0.000228663082713036,-0.823187097766931,"timepoint1"
"631","Montastraea cavernosa","Mcav-E2","289",6,-0.000165872883603522,-0.597142380972678,"timepoint1"
"632","Montastraea cavernosa","Mcav-E2","32",6,-0.000219426334492068,-0.789934804171443,"timepoint1"
"633","Montastraea cavernosa","Mcav-E2","341",6,-0.00016469787061423,-0.592912334211229,"timepoint1"
"634","Montastraea cavernosa","Mcav-E2","413",6,-0.000135774681384366,-0.488788852983717,"timepoint1"
"635","Montastraea cavernosa","Mcav-E2","517",6,-0.000156546304685807,-0.563566696868906,"timepoint1"
"636","Montastraea cavernosa","Mcav-E3","0",8,-0.000294077275775988,-1.05867819279356,"timepoint1"
"637","Montastraea cavernosa","Mcav-E3","124",8,-9.18734241722767e-05,-0.330744327020196,"timepoint1"
"638","Montastraea cavernosa","Mcav-E3","165",8,-3.74643867104894e-05,-0.134871792157762,"timepoint1"
"639","Montastraea cavernosa","Mcav-E3","233",8,3.18828036826673e-05,0.114778093257602,"timepoint1"
"640","Montastraea cavernosa","Mcav-E3","289",8,7.26669759370467e-05,0.261601113373368,"timepoint1"
"641","Montastraea cavernosa","Mcav-E3","32",8,-0.000245885377522846,-0.885187359082245,"timepoint1"
"642","Montastraea cavernosa","Mcav-E3","341",8,0.000104911216137727,0.377680378095818,"timepoint1"
"643","Montastraea cavernosa","Mcav-E3","413",8,0.000133143459073228,0.47931645266362,"timepoint1"
"644","Montastraea cavernosa","Mcav-E3","517",8,0.000150886795022405,0.543192462080659,"timepoint1"
"645","Montastraea cavernosa","Mcav-E4","0",13,-3.12071169689214e-05,-0.112345621088117,"timepoint1"
"646","Montastraea cavernosa","Mcav-E4","124",13,0.000130427364376239,0.469538511754462,"timepoint1"
"647","Montastraea cavernosa","Mcav-E4","165",13,0.00013262755809563,0.47745920914427,"timepoint1"
"648","Montastraea cavernosa","Mcav-E4","233",13,0.000146149883856193,0.526139581882296,"timepoint1"
"649","Montastraea cavernosa","Mcav-E4","289",13,0.000154988472141652,0.557958499709948,"timepoint1"
"650","Montastraea cavernosa","Mcav-E4","32",13,1.31492375758612e-05,0.0473372552731002,"timepoint1"
"651","Montastraea cavernosa","Mcav-E4","341",13,0.000151142032336316,0.544111316410736,"timepoint1"
"652","Montastraea cavernosa","Mcav-E4","413",13,0.000144192270458406,0.519092173650261,"timepoint1"
"653","Montastraea cavernosa","Mcav-E4","517",13,0.000136428165345137,0.491141395242495,"timepoint1"
"654","Montastraea cavernosa","Mcav-E5","0",11,-0.00012688393374224,-0.456782161472063,"timepoint1"
"655","Montastraea cavernosa","Mcav-E5","124",11,8.43309251731526e-05,0.303591330623349,"timepoint1"
"656","Montastraea cavernosa","Mcav-E5","165",11,0.000176538182878316,0.635537458361937,"timepoint1"
"657","Montastraea cavernosa","Mcav-E5","233",11,0.000223636064556663,0.805089832403986,"timepoint1"
"658","Montastraea cavernosa","Mcav-E5","289",11,0.000243044359001684,0.874959692406061,"timepoint1"
"659","Montastraea cavernosa","Mcav-E5","32",11,-3.73960503261948e-05,-0.134625781174301,"timepoint1"
"660","Montastraea cavernosa","Mcav-E5","341",11,0.000266084867304814,0.957905522297329,"timepoint1"
"661","Montastraea cavernosa","Mcav-E5","413",11,0.00027775506326288,0.999918227746368,"timepoint1"
"662","Montastraea cavernosa","Mcav-E5","517",11,0.000287358066441531,1.03448903918951,"timepoint1"
"663","Montastraea cavernosa","Mcav-E6","0",18,-0.000208145099132595,-0.749322356877341,"timepoint1"
"664","Montastraea cavernosa","Mcav-E6","124",18,8.15240907709451e-05,0.293486726775402,"timepoint1"
"665","Montastraea cavernosa","Mcav-E6","165",18,0.000184013944707072,0.662450200945458,"timepoint1"
"666","Montastraea cavernosa","Mcav-E6","233",18,0.000273368526162271,0.984126694184174,"timepoint1"
"667","Montastraea cavernosa","Mcav-E6","289",18,0.000338231796647334,1.2176344679304,"timepoint1"
"668","Montastraea cavernosa","Mcav-E6","32",18,-0.0001426908797514,-0.513687167105038,"timepoint1"
"669","Montastraea cavernosa","Mcav-E6","341",18,0.000361002986530676,1.29961075151043,"timepoint1"
"670","Montastraea cavernosa","Mcav-E6","413",18,0.000392248040183488,1.41209294466056,"timepoint1"
"671","Montastraea cavernosa","Mcav-E6","517",18,0.000423725633529693,1.5254122807069,"timepoint1"
"672","Montastraea cavernosa","Mcav-F1","0",3,-0.000214090181478598,-0.770724653322952,"timepoint1"
"673","Montastraea cavernosa","Mcav-F1","124",3,5.24711339061024e-06,0.0188896082061969,"timepoint1"
"674","Montastraea cavernosa","Mcav-F1","165",3,3.87589518139019e-05,0.139532226530047,"timepoint1"
"675","Montastraea cavernosa","Mcav-F1","233",3,8.89228093357654e-05,0.320122113608756,"timepoint1"
"676","Montastraea cavernosa","Mcav-F1","289",3,0.000122722782416404,0.441802016699056,"timepoint1"
"677","Montastraea cavernosa","Mcav-F1","32",3,-0.000129797651915109,-0.467271546894393,"timepoint1"
"678","Montastraea cavernosa","Mcav-F1","341",3,0.000137512788577069,0.495046038877448,"timepoint1"
"679","Montastraea cavernosa","Mcav-F1","413",3,0.000145477101009641,0.523717563634708,"timepoint1"
"680","Montastraea cavernosa","Mcav-F1","517",3,0.000159711868612046,0.574962727003365,"timepoint1"
"681","Montastraea cavernosa","Mcav-F2","0",5,-0.000234471684149256,-0.844098062937321,"timepoint1"
"682","Montastraea cavernosa","Mcav-F2","124",5,-0.00019762516017517,-0.711450576630613,"timepoint1"
"683","Montastraea cavernosa","Mcav-F2","165",5,-0.000174223698988838,-0.627205316359816,"timepoint1"
"684","Montastraea cavernosa","Mcav-F2","233",5,-0.000200043990480869,-0.720158365731127,"timepoint1"
"685","Montastraea cavernosa","Mcav-F2","289",5,-0.000185333550032196,-0.667200780115907,"timepoint1"
"686","Montastraea cavernosa","Mcav-F2","32",5,-0.000198859700060637,-0.715894920218294,"timepoint1"
"687","Montastraea cavernosa","Mcav-F2","341",5,-0.000140474532958155,-0.505708318649356,"timepoint1"
"688","Montastraea cavernosa","Mcav-F2","413",5,-0.000149960183990968,-0.539856662367485,"timepoint1"
"689","Montastraea cavernosa","Mcav-F2","517",5,-0.000171729248795562,-0.618225295664025,"timepoint1"
"690","Montastraea cavernosa","Mcav-F3","0",9,-0.00034273525541725,-1.2338469195021,"timepoint1"
"691","Montastraea cavernosa","Mcav-F3","124",9,-6.29064282024426e-05,-0.226463141528793,"timepoint1"
"692","Montastraea cavernosa","Mcav-F3","165",9,-5.93011839741312e-06,-0.0213484262306872,"timepoint1"
"693","Montastraea cavernosa","Mcav-F3","233",9,5.88786632447785e-05,0.211963187681203,"timepoint1"
"694","Montastraea cavernosa","Mcav-F3","289",9,8.86124869460211e-05,0.319004953005676,"timepoint1"
"695","Montastraea cavernosa","Mcav-F3","32",9,-0.000267628576382014,-0.963462874975249,"timepoint1"
"696","Montastraea cavernosa","Mcav-F3","341",9,0.00010715162133837,0.385745836818133,"timepoint1"
"697","Montastraea cavernosa","Mcav-F3","413",9,0.000141297548674869,0.508671175229527,"timepoint1"
"698","Montastraea cavernosa","Mcav-F3","517",9,0.000173496656214198,0.624587962371114,"timepoint1"
"699","Montastraea cavernosa","Mcav-F4","0",14,-0.000169380414960455,-0.609769493857637,"timepoint1"
"700","Montastraea cavernosa","Mcav-F4","124",14,0.000388268462475302,1.39776646491109,"timepoint1"
"701","Montastraea cavernosa","Mcav-F4","165",14,0.000443215829752392,1.59557698710861,"timepoint1"
"702","Montastraea cavernosa","Mcav-F4","233",14,0.000522601025701342,1.88136369252483,"timepoint1"
"703","Montastraea cavernosa","Mcav-F4","289",14,0.000518807139587842,1.86770570251623,"timepoint1"
"704","Montastraea cavernosa","Mcav-F4","32",14,-4.74232617905514e-06,-0.0170723742445985,"timepoint1"
"705","Montastraea cavernosa","Mcav-F4","341",14,0.00050657871605993,1.82368337781575,"timepoint1"
"706","Montastraea cavernosa","Mcav-F4","413",14,0.000488646638385838,1.75912789818902,"timepoint1"
"707","Montastraea cavernosa","Mcav-F4","517",14,0.000396705974781777,1.4281415092144,"timepoint1"
"708","Montastraea cavernosa","Mcav-F5","0",10,-0.000124471520002282,-0.448097472008216,"timepoint1"
"709","Montastraea cavernosa","Mcav-F5","124",10,0.000132732174548897,0.47783582837603,"timepoint1"
"710","Montastraea cavernosa","Mcav-F5","165",10,0.000216996258437367,0.78118653037452,"timepoint1"
"711","Montastraea cavernosa","Mcav-F5","233",10,0.000269880990195163,0.971571564702586,"timepoint1"
"712","Montastraea cavernosa","Mcav-F5","289",10,0.000286301779807056,1.0306864073054,"timepoint1"
"713","Montastraea cavernosa","Mcav-F5","32",10,-0.000111338446528917,-0.400818407504102,"timepoint1"
"714","Montastraea cavernosa","Mcav-F5","341",10,0.000298059885176981,1.07301558663713,"timepoint1"
"715","Montastraea cavernosa","Mcav-F5","413",10,0.000304726684912746,1.09701606568589,"timepoint1"
"716","Montastraea cavernosa","Mcav-F5","517",10,0.000312671867360925,1.12561872249933,"timepoint1"
"717","Montastraea cavernosa","Mcav-F6","0",17,-0.000192673825373892,-0.693625771346009,"timepoint1"
"718","Montastraea cavernosa","Mcav-F6","124",17,0.000120070667311531,0.432254402321512,"timepoint1"
"719","Montastraea cavernosa","Mcav-F6","165",17,0.000172255594470693,0.620120140094496,"timepoint1"
"720","Montastraea cavernosa","Mcav-F6","233",17,0.000249236377990118,0.897250960764425,"timepoint1"
"721","Montastraea cavernosa","Mcav-F6","289",17,0.000265067609537742,0.954243394335871,"timepoint1"
"722","Montastraea cavernosa","Mcav-F6","32",17,-0.000114581245128654,-0.412492482463154,"timepoint1"
"723","Montastraea cavernosa","Mcav-F6","341",17,0.000303197164219331,1.09150979118959,"timepoint1"
"724","Montastraea cavernosa","Mcav-F6","413",17,0.000336329829170113,1.21078738501241,"timepoint1"
"725","Montastraea cavernosa","Mcav-F6","517",17,0.000347222410155562,1.25000067656002,"timepoint1"
"726","Montastraea cavernosa","Mcav-F7","0",19,-0.000419646227960387,-1.51072642065739,"timepoint1"
"727","Montastraea cavernosa","Mcav-F7","124",19,-6.69709540586938e-05,-0.241095434611298,"timepoint1"
"728","Montastraea cavernosa","Mcav-F7","165",19,-1.4940353561104e-05,-0.0537852728199746,"timepoint1"
"729","Montastraea cavernosa","Mcav-F7","233",19,-1.13594187301724e-05,-0.0408939074286208,"timepoint1"
"730","Montastraea cavernosa","Mcav-F7","289",19,3.85851288685747e-05,0.138906463926869,"timepoint1"
"731","Montastraea cavernosa","Mcav-F7","32",19,-0.000217658384934798,-0.783570185765274,"timepoint1"
"732","Montastraea cavernosa","Mcav-F7","341",19,2.36287464056566e-05,0.0850634870603638,"timepoint1"
"733","Montastraea cavernosa","Mcav-F7","413",19,3.17995821874476e-05,0.114478495874811,"timepoint1"
"734","Montastraea cavernosa","Mcav-F7","517",19,2.17561429764414e-05,0.0783221147151891,"timepoint1"
"735","Madracis decactis","Mdec-A1","0",1,-0.00015973117823798,-0.575032241656728,"timepoint1"
"736","Madracis decactis","Mdec-A1","143",1,0.000141846250362829,0.510646501306185,"timepoint1"
"737","Madracis decactis","Mdec-A1","188",1,0.00017751791042567,0.639064477532413,"timepoint1"
"738","Madracis decactis","Mdec-A1","230",1,0.000214355546991344,0.771679969168838,"timepoint1"
"739","Madracis decactis","Mdec-A1","270",1,0.000230796228233498,0.830866421640594,"timepoint1"
"740","Madracis decactis","Mdec-A1","307",1,0.000251456248761236,0.905242495540448,"timepoint1"
"741","Madracis decactis","Mdec-A1","336",1,0.000235729970356983,0.848627893285138,"timepoint1"
"742","Madracis decactis","Mdec-A1","360",1,0.000259906362594766,0.935662905341157,"timepoint1"
"743","Madracis decactis","Mdec-A1","37",1,-4.02341777179164e-05,-0.144843039784499,"timepoint1"
"744","Madracis decactis","Mdec-A1","384",1,0.000260045055628171,0.936162200261415,"timepoint1"
"745","Madracis decactis","Mdec-A1","505",1,0.000271523923981796,0.977486126334465,"timepoint1"
"746","Madracis decactis","Mdec-A2","0",4,-0.000192998692509769,-0.69479529303517,"timepoint1"
"747","Madracis decactis","Mdec-A2","124",4,-0.000137458941610794,-0.49485218979886,"timepoint1"
"748","Madracis decactis","Mdec-A2","165",4,-0.000120765814038036,-0.434756930536929,"timepoint1"
"749","Madracis decactis","Mdec-A2","233",4,-0.000203624178094351,-0.733047041139663,"timepoint1"
"750","Madracis decactis","Mdec-A2","289",4,-0.000175646078211266,-0.632325881560558,"timepoint1"
"751","Madracis decactis","Mdec-A2","32",4,-0.000193377507198303,-0.696159025913889,"timepoint1"
"752","Madracis decactis","Mdec-A2","341",4,-0.000129874275474461,-0.467547391708058,"timepoint1"
"753","Madracis decactis","Mdec-A2","413",4,-9.31816709889248e-05,-0.335454015560129,"timepoint1"
"754","Madracis decactis","Mdec-A2","517",4,-8.35901788727568e-05,-0.300924643941925,"timepoint1"
"755","Madracis decactis","Mdec-A3","0",7,-0.000147573803368126,-0.531265692125255,"timepoint1"
"756","Madracis decactis","Mdec-A3","124",7,-3.08310669731231e-05,-0.110991841103243,"timepoint1"
"757","Madracis decactis","Mdec-A3","165",7,-2.94416344250945e-06,-0.010598988393034,"timepoint1"
"758","Madracis decactis","Mdec-A3","233",7,1.84583096141388e-05,0.0664499146108996,"timepoint1"
"759","Madracis decactis","Mdec-A3","289",7,3.19688758349496e-05,0.115087953005818,"timepoint1"
"760","Madracis decactis","Mdec-A3","32",7,-0.000123895377385963,-0.446023358589468,"timepoint1"
"761","Madracis decactis","Mdec-A3","341",7,3.90770904226881e-05,0.140677525521677,"timepoint1"
"762","Madracis decactis","Mdec-A3","413",7,5.00846742921932e-05,0.180304827451895,"timepoint1"
"763","Madracis decactis","Mdec-A3","517",7,4.83274699745002e-05,0.173978891908201,"timepoint1"
"764","Madracis decactis","Mdec-A4","0",13,-3.67570696163754e-05,-0.132325450618951,"timepoint1"
"765","Madracis decactis","Mdec-A4","124",13,4.71186115793502e-05,0.169627001685661,"timepoint1"
"766","Madracis decactis","Mdec-A4","165",13,4.50461482185891e-05,0.162166133586921,"timepoint1"
"767","Madracis decactis","Mdec-A4","233",13,5.00360127795819e-05,0.180129646006495,"timepoint1"
"768","Madracis decactis","Mdec-A4","289",13,5.90018170037699e-05,0.212406541213572,"timepoint1"
"769","Madracis decactis","Mdec-A4","32",13,-5.88691181707711e-06,-0.0211928825414776,"timepoint1"
"770","Madracis decactis","Mdec-A4","341",13,5.75476526238245e-05,0.207171549445768,"timepoint1"
"771","Madracis decactis","Mdec-A4","413",13,5.81079036321793e-05,0.209188453075846,"timepoint1"
"772","Madracis decactis","Mdec-A4","517",13,7.58699818283599e-05,0.273131934582096,"timepoint1"
"773","Madracis decactis","Mdec-A5","0",10,-5.80563828695801e-05,-0.209002978330488,"timepoint1"
"774","Madracis decactis","Mdec-A5","124",10,-2.3213656897104e-05,-0.0835691648295743,"timepoint1"
"775","Madracis decactis","Mdec-A5","165",10,1.515993105303e-05,0.0545757517909081,"timepoint1"
"776","Madracis decactis","Mdec-A5","233",10,1.8553455075289e-05,0.0667924382710404,"timepoint1"
"777","Madracis decactis","Mdec-A5","289",10,2.87244340919105e-05,0.103407962730878,"timepoint1"
"778","Madracis decactis","Mdec-A5","32",10,-7.41407470375736e-05,-0.266906689335265,"timepoint1"
"779","Madracis decactis","Mdec-A5","341",10,3.28292952461941e-05,0.118185462886299,"timepoint1"
"780","Madracis decactis","Mdec-A5","413",10,3.18211276112824e-05,0.114556059400617,"timepoint1"
"781","Madracis decactis","Mdec-A5","517",10,4.83196897969124e-05,0.173950883268885,"timepoint1"
"782","Madracis decactis","Mdec-A7","0",20,-0.000351019171994576,-1.26366901918047,"timepoint1"
"783","Madracis decactis","Mdec-A7","124",20,-0.000168722515819382,-0.607401056949774,"timepoint1"
"784","Madracis decactis","Mdec-A7","165",20,-0.000139514446913038,-0.502252008886936,"timepoint1"
