colony_id,data,Am,AQY,Rd,Ik
Mdec-A7,,0.9730377918080984,0.007092885192221806,1.2241984648404074,137.18504747195826
Mdec-B1,,1.5549474469962226,0.01192519274226598,0.5358072764414258,130.39180838436974
Mdec-B3,,1.9864619920445057,0.008508692658776783,1.6765229567452893,233.4626565686862
Mdec-B4,,0.8120851396726462,0.019906565611385964,-0.09464330268033153,40.79483902578141
Mdec-B5,,1.017178781152625,0.0036525780921379015,0.30216529898620653,278.4824185804764
Mdec-B6,,1.439762732065438,0.006400237555900671,0.3985609943029804,224.95457699660776
Mdec-B7,,1.1151390554165495,0.017587762587296513,1.491828205281756,63.40425906260553
Mdec-C1,,0.6667554127990502,0.003382450098347678,0.3640860718378191,197.12202498560413
Mdec-C3,,0.7828192146702704,0.003375659126922055,0.6305276056542529,231.90114440969913
Mdec-C4,,0.5887031745146896,0.005367644242664453,0.15423064212502557,109.67626539691503
Mdec-C6,,3.2870324072141996,0.020380021802246077,0.7107051691237272,161.28699169752295
Mdec-C7,,1.022484757116433,0.005438823212345395,1.1544193805462841,187.99742466266056
Mdec-D1,,0.4249336387216196,0.0014798998575606816,0.054873581586946364,287.1367522273011
Mdec-D4,,0.45091131114186567,0.004613595196070144,0.13152144554134287,97.73534347485698
Mdec-D5,,0.6362633925705182,0.0036325202634012238,0.22343485777483643,175.157561812131
Mdec-D6,,0.8803296384023571,0.0065410272792760585,0.6104960228940431,134.58583809786364
Mdec-D7,,0.6067316329867326,0.040134139973181604,1.0784056764506822,15.117593983380788
Mdec-E1,,1.275289862909512,0.0018716081571461564,0.06601861803512472,681.387211334922
Mdec-E3,,1.141068750816536,0.0073945679434198885,0.7283814111948815,154.3117541886845
Mdec-E5,,0.7117433453387084,0.004576776807315854,0.4536780311887049,155.51191926182764
Mdec-E6,,0.6569167465471832,0.0025954353416999983,0.23807441155618358,253.10464722149686
Mdec-E7,,0.7118653762339443,0.006733340888016021,0.7932925514863045,105.7224620100432
Mdec-F1,,1.4428382013492087,0.003483546587816707,0.41329017757535724,414.1865667579601
Mdec-F3,,1.6957745828938082,0.005776346844986252,1.0802487507386158,293.5721535429793
Mdec-F4,,0.6426310771326393,0.004364133986190528,0.1917666677699407,147.25282935082268
Mdec-F5,,0.6372526243835506,0.0040573182519749625,0.327970430641289,157.06251883823953
Mdec-F6,,0.6770463901873157,0.004836451536301269,0.18657190636106671,139.98825070520496
Mdec-F7,,0.8362817881997384,0.017876376779328098,0.9917129571813084,46.78139191868001
Past-A1,,2.4421420104726606,0.012488635169019624,0.8868708195789072,195.54915148220894
Past-A3,,1.9421154816503177,0.011410018187961956,1.0636094599497465,170.21142733140692
Past-A4,,0.887765000302036,0.012161838305055628,0.22591955545509942,72.99595489055265
Past-A5,,0.5767549758575939,0.005739886206113503,0.2231943603936396,100.48195297727284
Past-A6,,1.7457262368305662,0.0101056273264424,0.5946312444050097,172.7479334472088
Past-A7,,0.36250516137218547,0.0067009137327105305,0.6147562608126971,54.097870205762455
Past-B3,,2.6121398369857354,0.008759456739977616,1.0830490256408416,298.20797276891517
Past-B4,,1.431024909180289,0.016721140640701838,0.3004856572415001,85.58177578489791
Past-B5,,0.7970083931572096,0.007297719919223241,0.33723790501885414,109.21334361678846
Past-B6,,1.7528626420180677,0.008851225298125988,0.6316080361185389,198.03615691368628
Past-B7,,0.6133599085030338,0.008938986257928275,0.9798448603854796,68.61627155529243
Past-C1,,1.0163543514846174,0.007464054059154457,0.7201901829663144,136.1665314090386
Past-C3,,2.141164111785322,0.010569277337781272,0.96880561288425,202.58377591544973
Past-C4,,0.8363981550564111,0.009211199556686709,0.22085047589767223,90.80230537935122
Past-C5,,0.6326279951070094,0.005964600090713198,0.3681583969980624,106.06377384663269
Past-C6,,1.5249429125135647,0.01054563701358859,0.41403709556804064,144.60415340947142
Past-C7,,0.9945284047177096,0.01015022275403934,0.8714962345676053,97.98094375041487
Past-D1,,2.511715227750395,0.016900637012025696,0.8280369047680254,148.6166010170609
Past-D3,,2.8698648375314115,0.011812118079153647,1.3238801993025644,242.95937598153785
Past-D4,,0.7826067445480122,0.008121162598086262,0.2132636051830164,96.36634350018211
Past-D5,,1.2609618253174706,0.010046908536008661,0.3804561838841784,125.5074454791855
Past-D6,,1.6611513242025404,0.01005344099994175,0.5384919805485637,165.2321154729177
Past-D7,,1.1385719490063715,0.020785117309418795,1.370432491039739,54.77823059918101
Past-E1,,0.9427679878205703,0.0073858659634424674,0.3748956065642686,127.64488179002329
Past-E3,,2.72888079771855,0.012498412603941475,1.3111170696784078,218.33819095218342
Past-E4,,0.8342956515599413,0.0053198455833433815,0.16198435842401512,156.82704290743882
Past-E5,,1.0857958074780842,0.009635548829720939,0.4312766470392753,112.68645166624418
Past-E6,,2.776644426000604,0.01675404356614237,1.0490774606972484,165.7298081528105
Past-E7,,1.669121450216848,0.03677343208766905,1.9444319871453162,45.38933016199328
Past-F1,,1.984347371676263,0.00956923420992669,0.6863754131175096,207.36741604858943
Past-F3,,2.6384945541697142,0.009982459521399721,1.1020767343745461,264.3130731973907
Past-F4,,1.4235542458251897,0.016649150677843113,0.3742470164676036,85.50311504596283
Past-F5,,1.6364410346862348,0.007391769120454737,0.5856142320057887,221.38692483749574
Past-F6,,2.730357188275629,0.012287808105749148,0.6469682627288765,222.20050677697068
Past-F7,,1.2193738140568082,0.011341672520374775,1.6964345369415446,107.512698137445
