"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"40","Mcav-F5","82",-0.000652615384615444,"Montastraea cavernosa",10,0.592
"41","Mdec-A5","0",-0.00203264957264945,"Madracis decactis",10,0.606
"42","Mdec-A5","124",-0.00124714285714275,"Madracis decactis",10,0.606
"43","Mdec-A5","165",-4.89836250704649e-05,"Madracis decactis",10,0.606
"44","Mdec-A5","233",0.000211165845648687,"Madracis decactis",10,0.606
"45","Mdec-A5","289",0.000210360962566837,"Madracis decactis",10,0.606
"46","Mdec-A5","32",-0.0024402597402598,"Madracis decactis",10,0.606
"47","Mdec-A5","341",0.000116187739463728,"Madracis decactis",10,0.606
"48","Mdec-A5","413",0.000326587301587413,"Madracis decactis",10,0.606
"49","Mdec-A5","517",0.00035030434782604,"Madracis decactis",10,0.606
"50","Mdec-A5","82",-0.0022169298245613,"Madracis decactis",10,0.606
"51","Mdec-E5","0",-0.00302913306451607,"Madracis decactis",10,0.603
"52","Mdec-E5","124",-0.000504792490118526,"Madracis decactis",10,0.603
"53","Mdec-E5","165",9.98461538461727e-05,"Madracis decactis",10,0.603
"54","Mdec-E5","233",0.000393233082706841,"Madracis decactis",10,0.603
"55","Mdec-E5","289",0.000120390720390723,"Madracis decactis",10,0.603
"56","Mdec-E5","32",-0.00227675438596458,"Madracis decactis",10,0.603
"57","Mdec-E5","341",5.2692307690198e-06,"Madracis decactis",10,0.603
"58","Mdec-E5","413",0.00077933771209634,"Madracis decactis",10,0.603
"59","Mdec-E5","517",0.00076866666666653,"Madracis decactis",10,0.603
"60","Mdec-E5","82",-0.00185819565217405,"Madracis decactis",10,0.603
"61","Past-A5","0",-0.00172522556390984,"Porites astreoides",10,0.598
"62","Past-A5","124",0.00096056650246312,"Porites astreoides",10,0.598
"63","Past-A5","165",0.00166202710333152,"Porites astreoides",10,0.598
"64","Past-A5","233",0.00131118881118857,"Porites astreoides",10,0.598
"65","Past-A5","289",0.0013352327935222,"Porites astreoides",10,0.598
"66","Past-A5","32",-0.0013817374517375,"Porites astreoides",10,0.598
"67","Past-A5","341",0.00146701754385972,"Porites astreoides",10,0.598
"68","Past-A5","413",0.00124046153846167,"Porites astreoides",10,0.598
"69","Past-A5","517",0.00137480237154159,"Porites astreoides",10,0.598
"70","Past-A5","82",-0.000336700854700853,"Porites astreoides",10,0.598
"71","Past-D5","0",-0.00228546019198188,"Porites astreoides",10,0.599
"72","Past-D5","124",0.00213590585659553,"Porites astreoides",10,0.599
"73","Past-D5","165",0.00402916666666656,"Porites astreoides",10,0.599
"74","Past-D5","233",0.0041444334975369,"Porites astreoides",10,0.599
"75","Past-D5","289",0.00371473264540338,"Porites astreoides",10,0.599
"76","Past-D5","32",-0.00216382868937031,"Porites astreoides",10,0.599
"77","Past-D5","341",0.00417162619988728,"Porites astreoides",10,0.599
"78","Past-D5","413",0.0044939655172413,"Porites astreoides",10,0.599
"79","Past-D5","517",0.00451492094861653,"Porites astreoides",10,0.599
"80","Past-D5","82",2.75563909773826e-05,"Porites astreoides",10,0.599
