"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"45","Mcav-E6","289",0.00456244360902276,"Montastraea cavernosa",18,0.6
"46","Mcav-E6","32",-0.00285321146245059,"Montastraea cavernosa",18,0.6
"47","Mcav-E6","341",0.00540488888888893,"Montastraea cavernosa",18,0.6
"48","Mcav-E6","413",0.00585603846153834,"Montastraea cavernosa",18,0.6
"49","Mcav-E6","517",0.0060640341880339,"Montastraea cavernosa",18,0.6
"50","Mcav-E6","82",-0.00109574358974351,"Montastraea cavernosa",18,0.6
"51","Mdec-D6","0",-0.00386086604911037,"Madracis decactis",18,0.603
"52","Mdec-D6","124",-0.000662142857142862,"Madracis decactis",18,0.603
"53","Mdec-D6","165",9.26383399207696e-05,"Madracis decactis",18,0.603
"54","Mdec-D6","233",-0.00012142857142871,"Madracis decactis",18,0.603
"55","Mdec-D6","289",0.000370438596491521,"Madracis decactis",18,0.603
"56","Mdec-D6","32",-0.00249099616858248,"Madracis decactis",18,0.603
"57","Mdec-D6","341",0.000463614163614122,"Madracis decactis",18,0.603
"58","Mdec-D6","413",0.000648369565217575,"Madracis decactis",18,0.603
"59","Mdec-D6","517",0.00071872529644255,"Madracis decactis",18,0.603
"60","Mdec-D6","82",-0.00152912087912085,"Madracis decactis",18,0.603
"61","Past-B6","0",-0.00385971196795267,"Porites astreoides",18,0.595
"62","Past-B6","124",0.00073375000000002,"Porites astreoides",18,0.595
"63","Past-B6","165",0.00211813186813179,"Porites astreoides",18,0.595
"64","Past-B6","233",0.00315289473684191,"Porites astreoides",18,0.595
"65","Past-B6","289",0.00392303921568625,"Porites astreoides",18,0.595
"66","Past-B6","32",-0.00271171310629522,"Porites astreoides",18,0.595
"67","Past-B6","341",0.00395964590964578,"Porites astreoides",18,0.595
"68","Past-B6","413",0.00424804511278215,"Porites astreoides",18,0.595
"69","Past-B6","517",0.0043492673992673,"Porites astreoides",18,0.595
"70","Past-B6","82",-0.000889470085470177,"Porites astreoides",18,0.595
"71","Past-E6","0",-0.00372981228406484,"Porites astreoides",18,0.606
"72","Past-E6","124",0.00101267104542976,"Porites astreoides",18,0.606
"73","Past-E6","165",0.0025150434782609,"Porites astreoides",18,0.606
"74","Past-E6","233",0.00367010869565211,"Porites astreoides",18,0.606
"75","Past-E6","289",0.0040365626710456,"Porites astreoides",18,0.606
"76","Past-E6","32",-0.00268582905982901,"Porites astreoides",18,0.606
"77","Past-E6","341",0.00422841025641024,"Porites astreoides",18,0.606
"78","Past-E6","413",0.00436798418972328,"Porites astreoides",18,0.606
"79","Past-E6","517",0.00442045454545467,"Porites astreoides",18,0.606
"80","Past-E6","82",-0.00094862637362632,"Porites astreoides",18,0.606
