"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"55","Mdec-F1","289",0.00226750427350425,"Madracis decactis",3,0.607
"56","Mdec-F1","32",-0.00174303571428559,"Madracis decactis",3,0.607
"57","Mdec-F1","341",0.00229468319385364,"Madracis decactis",3,0.607
"58","Mdec-F1","413",0.00257688311688307,"Madracis decactis",3,0.607
"59","Mdec-F1","517",0.00293369565217377,"Madracis decactis",3,0.607
"60","Mdec-F1","82",-0.000310847826087039,"Madracis decactis",3,0.607
"61","Past-E1","0",-0.00638844155844176,"Porites astreoides",3,0.57
"62","Past-E1","124",0.00409655561829481,"Porites astreoides",3,0.57
"63","Past-E1","165",0.00611071428571444,"Porites astreoides",3,0.57
"64","Past-E1","233",0.00793453017570657,"Porites astreoides",3,0.57
"65","Past-E1","289",0.00854626923076893,"Porites astreoides",3,0.57
"66","Past-E1","32",-0.00410198412698411,"Porites astreoides",3,0.57
"67","Past-E1","341",0.00821906751336905,"Porites astreoides",3,0.57
"68","Past-E1","413",0.00806725274725313,"Porites astreoides",3,0.57
"69","Past-E1","517",0.0078314782608696,"Porites astreoides",3,0.57
"70","Past-E1","82",0.000646483516483267,"Porites astreoides",3,0.57
"71","Past-F1","0",-0.00685131696830391,"Porites astreoides",3,0.588
"72","Past-F1","124",0.00273632610939112,"Porites astreoides",3,0.588
"73","Past-F1","165",0.00414813675213665,"Porites astreoides",3,0.588
"74","Past-F1","233",0.0061490560850439,"Porites astreoides",3,0.588
"75","Past-F1","289",0.00779230769230832,"Porites astreoides",3,0.588
"76","Past-F1","32",-0.00368969696969751,"Porites astreoides",3,0.588
"77","Past-F1","341",0.00815601365694289,"Porites astreoides",3,0.588
"78","Past-F1","413",0.00907752173913052,"Porites astreoides",3,0.588
"79","Past-F1","517",0.00972867647058846,"Porites astreoides",3,0.588
"80","Past-F1","82",-8.04630152455743e-05,"Porites astreoides",3,0.588
